"x","y","tipo"
98,4,"Pasture"
99,4,"Pasture"
100,4,"Pasture"
1,5,"Pasture"
2,5,"Pasture"
3,5,"Pasture"
4,5,"Pasture"
5,5,"Pasture"
6,5,"Pasture"
7,5,"Pasture"
8,5,"Pasture"
9,5,"Pasture"
10,5,"Pasture"
11,5,"Pasture"
12,5,"Pasture"
13,5,"Pasture"
14,5,"Pasture"
15,5,"Pasture"
16,5,"Pasture"
17,5,"Pasture"
18,5,"Pasture"
19,5,"Pasture"
20,5,"Pasture"
21,5,"Pasture"
22,5,"Pasture"
23,5,"Pasture"
24,5,"Pasture"
25,5,"Pasture"
26,5,"Pasture"
27,5,"Pasture"
28,5,"Pasture"
29,5,"Pasture"
30,5,"Pasture"
31,5,"Pasture"
32,5,"Pasture"
33,5,"Pasture"
34,5,"Pasture"
35,5,"Pasture"
36,5,"Pasture"
37,5,"Pasture"
38,5,"Pasture"
39,5,"Pasture"
40,5,"Pasture"
41,5,"Pasture"
42,5,"Pasture"
43,5,"Pasture"
44,5,"Pasture"
45,5,"Pasture"
46,5,"Pasture"
47,5,"Pasture"
48,5,"Pasture"
49,5,"Pasture"
50,5,"Pasture"
51,5,"Pasture"
52,5,"Pasture"
53,5,"Pasture"
54,5,"Pasture"
55,5,"Pasture"
56,5,"Pasture"
57,5,"Pasture"
58,5,"Pasture"
59,5,"Pasture"
60,5,"Pasture"
61,5,"Pasture"
62,5,"Pasture"
63,5,"Pasture"
64,5,"Pasture"
65,5,"Pasture"
66,5,"Pasture"
67,5,"Pasture"
68,5,"Pasture"
69,5,"Pasture"
70,5,"Pasture"
71,5,"Pasture"
72,5,"Pasture"
73,5,"Pasture"
74,5,"Pasture"
75,5,"Pasture"
76,5,"Pasture"
77,5,"Pasture"
78,5,"Pasture"
79,5,"Pasture"
80,5,"Pasture"
81,5,"Pasture"
82,5,"Pasture"
83,5,"Pasture"
84,5,"Pasture"
85,5,"Pasture"
86,5,"Pasture"
87,5,"Pasture"
88,5,"Pasture"
89,5,"Pasture"
90,5,"Pasture"
91,5,"Pasture"
92,5,"Pasture"
93,5,"Pasture"
94,5,"Pasture"
95,5,"Pasture"
96,5,"Pasture"
97,5,"Pasture"
98,5,"Pasture"
99,5,"Pasture"
100,5,"Pasture"
1,6,"Pasture"
2,6,"Pasture"
3,6,"Pasture"
4,6,"Pasture"
5,6,"Pasture"
6,6,"Pasture"
7,6,"Pasture"
8,6,"Pasture"
9,6,"Pasture"
10,6,"Pasture"
11,6,"Pasture"
12,6,"Pasture"
13,6,"Pasture"
14,6,"Pasture"
15,6,"Pasture"
16,6,"Pasture"
17,6,"Pasture"
18,6,"Pasture"
19,6,"Pasture"
20,6,"Pasture"
21,6,"Pasture"
22,6,"Pasture"
23,6,"Pasture"
24,6,"Pasture"
25,6,"Pasture"
26,6,"Pasture"
27,6,"Pasture"
28,6,"Pasture"
29,6,"Pasture"
30,6,"Pasture"
31,6,"Pasture"
32,6,"Pasture"
33,6,"Pasture"
34,6,"Pasture"
35,6,"Pasture"
36,6,"Pasture"
37,6,"Pasture"
38,6,"Pasture"
39,6,"Pasture"
40,6,"Pasture"
41,6,"Pasture"
42,6,"Pasture"
43,6,"Pasture"
44,6,"Pasture"
45,6,"Pasture"
46,6,"Pasture"
47,6,"Pasture"
48,6,"Pasture"
49,6,"Pasture"
50,6,"Pasture"
51,6,"Pasture"
52,6,"Pasture"
53,6,"Pasture"
54,6,"Pasture"
55,6,"Pasture"
56,6,"Pasture"
57,6,"Pasture"
58,6,"Pasture"
59,6,"Pasture"
60,6,"Pasture"
61,6,"Pasture"
62,6,"Pasture"
63,6,"Pasture"
64,6,"Pasture"
65,6,"Pasture"
66,6,"Pasture"
67,6,"Pasture"
68,6,"Pasture"
69,6,"Pasture"
70,6,"Pasture"
71,6,"Pasture"
72,6,"Pasture"
73,6,"Pasture"
74,6,"Pasture"
75,6,"Pasture"
76,6,"Pasture"
77,6,"Pasture"
78,6,"Pasture"
79,6,"Pasture"
80,6,"Pasture"
81,6,"Pasture"
82,6,"Pasture"
83,6,"Pasture"
84,6,"Pasture"
85,6,"Pasture"
86,6,"Pasture"
87,6,"Pasture"
88,6,"Pasture"
89,6,"Pasture"
90,6,"Pasture"
91,6,"Pasture"
92,6,"Pasture"
93,6,"Pasture"
94,6,"Pasture"
95,6,"Pasture"
96,6,"Pasture"
97,6,"Pasture"
98,6,"Pasture"
99,6,"Pasture"
100,6,"Pasture"
1,7,"Pasture"
2,7,"Pasture"
3,7,"Pasture"
4,7,"Pasture"
5,7,"Pasture"
6,7,"Pasture"
7,7,"Pasture"
8,7,"Pasture"
9,7,"Pasture"
10,7,"Pasture"
11,7,"Pasture"
12,7,"Pasture"
13,7,"Pasture"
14,7,"Pasture"
15,7,"Pasture"
16,7,"Pasture"
17,7,"Pasture"
18,7,"Pasture"
19,7,"Pasture"
20,7,"Pasture"
21,7,"Pasture"
22,7,"Pasture"
23,7,"Pasture"
24,7,"Pasture"
25,7,"Pasture"
26,7,"Pasture"
27,7,"Pasture"
28,7,"Pasture"
29,7,"Pasture"
30,7,"Pasture"
31,7,"Pasture"
32,7,"Pasture"
33,7,"Pasture"
34,7,"Pasture"
35,7,"Pasture"
36,7,"Pasture"
37,7,"Pasture"
38,7,"Pasture"
39,7,"Pasture"
40,7,"Pasture"
41,7,"Pasture"
42,7,"Pasture"
43,7,"Pasture"
44,7,"Pasture"
45,7,"Pasture"
46,7,"Pasture"
47,7,"Pasture"
48,7,"Pasture"
49,7,"Pasture"
50,7,"Pasture"
51,7,"Pasture"
52,7,"Pasture"
53,7,"Pasture"
54,7,"Pasture"
55,7,"Pasture"
56,7,"Pasture"
57,7,"Pasture"
58,7,"Pasture"
59,7,"Pasture"
60,7,"Pasture"
61,7,"Pasture"
62,7,"Pasture"
63,7,"Pasture"
64,7,"Pasture"
65,7,"Pasture"
66,7,"Pasture"
67,7,"Pasture"
68,7,"Pasture"
69,7,"Pasture"
70,7,"Pasture"
71,7,"Pasture"
72,7,"Pasture"
73,7,"Pasture"
74,7,"Pasture"
75,7,"Pasture"
76,7,"Pasture"
77,7,"Pasture"
78,7,"Pasture"
79,7,"Pasture"
80,7,"Pasture"
81,7,"Pasture"
82,7,"Pasture"
83,7,"Pasture"
84,7,"Pasture"
85,7,"Pasture"
86,7,"Pasture"
87,7,"Pasture"
88,7,"Pasture"
89,7,"Pasture"
90,7,"Pasture"
91,7,"Pasture"
92,7,"Pasture"
93,7,"Pasture"
94,7,"Pasture"
95,7,"Pasture"
96,7,"Pasture"
97,7,"Pasture"
98,7,"Pasture"
99,7,"Pasture"
100,7,"Pasture"
1,8,"Pasture"
2,8,"Pasture"
3,8,"Pasture"
4,8,"Pasture"
5,8,"Pasture"
6,8,"Pasture"
7,8,"Pasture"
8,8,"Pasture"
9,8,"Pasture"
10,8,"Pasture"
11,8,"Pasture"
12,8,"Pasture"
13,8,"Pasture"
14,8,"Pasture"
15,8,"Pasture"
16,8,"Pasture"
17,8,"Pasture"
18,8,"Pasture"
19,8,"Pasture"
20,8,"Pasture"
21,8,"Pasture"
22,8,"Pasture"
23,8,"Pasture"
24,8,"Pasture"
25,8,"Pasture"
26,8,"Pasture"
27,8,"Pasture"
28,8,"Pasture"
29,8,"Pasture"
30,8,"Pasture"
31,8,"Pasture"
32,8,"Pasture"
33,8,"Pasture"
34,8,"Pasture"
35,8,"Pasture"
36,8,"Pasture"
37,8,"Pasture"
38,8,"Pasture"
39,8,"Pasture"
40,8,"Pasture"
41,8,"Pasture"
42,8,"Pasture"
43,8,"Pasture"
44,8,"Pasture"
45,8,"Pasture"
46,8,"Pasture"
47,8,"Pasture"
48,8,"Pasture"
49,8,"Pasture"
50,8,"Pasture"
51,8,"Pasture"
52,8,"Pasture"
53,8,"Pasture"
54,8,"Pasture"
55,8,"Pasture"
56,8,"Pasture"
57,8,"Pasture"
58,8,"Pasture"
59,8,"Pasture"
60,8,"Pasture"
61,8,"Pasture"
62,8,"Pasture"
63,8,"Pasture"
64,8,"Pasture"
65,8,"Pasture"
66,8,"Pasture"
67,8,"Pasture"
68,8,"Pasture"
69,8,"Pasture"
70,8,"Pasture"
71,8,"Pasture"
72,8,"Pasture"
73,8,"Pasture"
74,8,"Pasture"
75,8,"Pasture"
76,8,"Pasture"
77,8,"Pasture"
78,8,"Pasture"
79,8,"Pasture"
80,8,"Pasture"
81,8,"Pasture"
82,8,"Pasture"
83,8,"Pasture"
84,8,"Pasture"
85,8,"Pasture"
86,8,"Pasture"
87,8,"Pasture"
88,8,"Pasture"
89,8,"Pasture"
90,8,"Pasture"
91,8,"Pasture"
92,8,"Pasture"
93,8,"Pasture"
94,8,"Pasture"
95,8,"Pasture"
96,8,"Pasture"
97,8,"Pasture"
98,8,"Pasture"
99,8,"Pasture"
100,8,"Pasture"
1,9,"Pasture"
2,9,"Pasture"
3,9,"Pasture"
4,9,"Pasture"
5,9,"Pasture"
6,9,"Pasture"
7,9,"Pasture"
8,9,"Pasture"
9,9,"Pasture"
10,9,"Pasture"
11,9,"Pasture"
12,9,"Pasture"
13,9,"Pasture"
14,9,"Pasture"
15,9,"Pasture"
16,9,"Pasture"
17,9,"Pasture"
18,9,"Pasture"
19,9,"Pasture"
20,9,"Pasture"
21,9,"Pasture"
22,9,"Pasture"
23,9,"Pasture"
24,9,"Pasture"
25,9,"Pasture"
26,9,"Pasture"
27,9,"Pasture"
28,9,"Pasture"
29,9,"Pasture"
30,9,"Pasture"
31,9,"Pasture"
32,9,"Pasture"
33,9,"Pasture"
34,9,"Pasture"
35,9,"Pasture"
36,9,"Pasture"
37,9,"Pasture"
38,9,"Pasture"
39,9,"Pasture"
40,9,"Pasture"
41,9,"Pasture"
42,9,"Pasture"
43,9,"Pasture"
44,9,"Pasture"
45,9,"Pasture"
46,9,"Pasture"
47,9,"Pasture"
48,9,"Pasture"
49,9,"Pasture"
50,9,"Pasture"
51,9,"Pasture"
52,9,"Pasture"
53,9,"Pasture"
54,9,"Pasture"
55,9,"Pasture"
56,9,"Pasture"
57,9,"Pasture"
58,9,"Pasture"
59,9,"Pasture"
60,9,"Pasture"
61,9,"Pasture"
62,9,"Pasture"
63,9,"Pasture"
64,9,"Pasture"
65,9,"Pasture"
66,9,"Pasture"
67,9,"Pasture"
68,9,"Pasture"
69,9,"Pasture"
70,9,"Pasture"
71,9,"Pasture"
72,9,"Pasture"
73,9,"Pasture"
74,9,"Pasture"
75,9,"Pasture"
76,9,"Pasture"
77,9,"Pasture"
78,9,"Pasture"
79,9,"Pasture"
80,9,"Pasture"
81,9,"Pasture"
82,9,"Pasture"
83,9,"Pasture"
84,9,"Pasture"
85,9,"Pasture"
86,9,"Pasture"
87,9,"Pasture"
88,9,"Pasture"
89,9,"Pasture"
90,9,"Pasture"
91,9,"Pasture"
92,9,"Pasture"
93,9,"Pasture"
94,9,"Pasture"
95,9,"Pasture"
96,9,"Pasture"
97,9,"Pasture"
98,9,"Pasture"
99,9,"Pasture"
100,9,"Pasture"
1,10,"Pasture"
2,10,"Pasture"
3,10,"Pasture"
4,10,"Pasture"
5,10,"Pasture"
6,10,"Pasture"
7,10,"Pasture"
8,10,"Pasture"
9,10,"Pasture"
10,10,"Pasture"
11,10,"Pasture"
12,10,"Pasture"
13,10,"Pasture"
14,10,"Pasture"
15,10,"Pasture"
16,10,"Pasture"
17,10,"Pasture"
18,10,"Pasture"
19,10,"Pasture"
20,10,"Pasture"
21,10,"Pasture"
22,10,"Pasture"
23,10,"Pasture"
24,10,"Pasture"
25,10,"Pasture"
26,10,"Pasture"
27,10,"Pasture"
28,10,"Pasture"
29,10,"Pasture"
30,10,"Pasture"
31,10,"Pasture"
32,10,"Pasture"
33,10,"Pasture"
34,10,"Pasture"
35,10,"Pasture"
36,10,"Pasture"
37,10,"Pasture"
38,10,"Pasture"
39,10,"Pasture"
40,10,"Pasture"
41,10,"Pasture"
42,10,"Pasture"
43,10,"Pasture"
44,10,"Pasture"
45,10,"Pasture"
46,10,"Pasture"
47,10,"Pasture"
48,10,"Pasture"
49,10,"Pasture"
50,10,"Pasture"
51,10,"Pasture"
52,10,"Pasture"
53,10,"Pasture"
54,10,"Pasture"
55,10,"Pasture"
56,10,"Pasture"
57,10,"Pasture"
58,10,"Pasture"
59,10,"Pasture"
60,10,"Pasture"
61,10,"Pasture"
62,10,"Pasture"
63,10,"Pasture"
64,10,"Pasture"
65,10,"Pasture"
66,10,"Pasture"
67,10,"Pasture"
68,10,"Pasture"
69,10,"Pasture"
70,10,"Pasture"
71,10,"Pasture"
72,10,"Pasture"
73,10,"Pasture"
74,10,"Pasture"
75,10,"Pasture"
76,10,"Pasture"
77,10,"Pasture"
78,10,"Pasture"
79,10,"Pasture"
80,10,"Pasture"
81,10,"Pasture"
82,10,"Pasture"
83,10,"Pasture"
84,10,"Pasture"
85,10,"Pasture"
86,10,"Pasture"
87,10,"Pasture"
88,10,"Pasture"
89,10,"Pasture"
90,10,"Pasture"
91,10,"Pasture"
92,10,"Pasture"
93,10,"Pasture"
94,10,"Pasture"
95,10,"Pasture"
96,10,"Pasture"
97,10,"Pasture"
98,10,"Pasture"
99,10,"Pasture"
100,10,"Pasture"
1,11,"Pasture"
2,11,"Pasture"
3,11,"Pasture"
4,11,"Pasture"
5,11,"Pasture"
6,11,"Pasture"
7,11,"Pasture"
8,11,"Pasture"
9,11,"Pasture"
10,11,"Pasture"
11,11,"Pasture"
12,11,"Pasture"
13,11,"Pasture"
14,11,"Pasture"
15,11,"Pasture"
16,11,"Pasture"
17,11,"Pasture"
18,11,"Pasture"
19,11,"Pasture"
20,11,"Pasture"
21,11,"Pasture"
22,11,"Pasture"
23,11,"Pasture"
24,11,"Pasture"
25,11,"Pasture"
26,11,"Pasture"
27,11,"Pasture"
28,11,"Pasture"
29,11,"Pasture"
30,11,"Pasture"
31,11,"Pasture"
32,11,"Pasture"
33,11,"Pasture"
34,11,"Pasture"
35,11,"Pasture"
36,11,"Pasture"
37,11,"Pasture"
38,11,"Pasture"
39,11,"Pasture"
40,11,"Pasture"
41,11,"Pasture"
42,11,"Pasture"
43,11,"Pasture"
44,11,"Pasture"
45,11,"Pasture"
46,11,"Pasture"
47,11,"Pasture"
48,11,"Pasture"
49,11,"Pasture"
50,11,"Pasture"
51,11,"Pasture"
52,11,"Pasture"
53,11,"Pasture"
54,11,"Pasture"
55,11,"Pasture"
56,11,"Pasture"
57,11,"Pasture"
58,11,"Pasture"
59,11,"Pasture"
60,11,"Pasture"
61,11,"Pasture"
62,11,"Pasture"
63,11,"Pasture"
64,11,"Pasture"
65,11,"Pasture"
66,11,"Pasture"
67,11,"Pasture"
68,11,"Pasture"
69,11,"Pasture"
70,11,"Pasture"
71,11,"Pasture"
72,11,"Pasture"
73,11,"Pasture"
74,11,"Pasture"
75,11,"Pasture"
76,11,"Pasture"
77,11,"Pasture"
78,11,"Pasture"
79,11,"Pasture"
80,11,"Pasture"
81,11,"Pasture"
82,11,"Pasture"
83,11,"Pasture"
84,11,"Pasture"
85,11,"Pasture"
86,11,"Pasture"
87,11,"Pasture"
88,11,"Pasture"
89,11,"Pasture"
90,11,"Pasture"
91,11,"Pasture"
92,11,"Pasture"
93,11,"Pasture"
94,11,"Pasture"
95,11,"Pasture"
96,11,"Pasture"
97,11,"Pasture"
98,11,"Pasture"
99,11,"Pasture"
100,11,"Pasture"
1,12,"Pasture"
2,12,"Pasture"
3,12,"Pasture"
4,12,"Pasture"
5,12,"Pasture"
6,12,"Pasture"
7,12,"Pasture"
8,12,"Pasture"
9,12,"Pasture"
10,12,"Pasture"
11,12,"Pasture"
12,12,"Pasture"
13,12,"Pasture"
14,12,"Pasture"
15,12,"Pasture"
16,12,"Pasture"
17,12,"Pasture"
18,12,"Pasture"
19,12,"Pasture"
20,12,"Pasture"
21,12,"Pasture"
22,12,"Pasture"
23,12,"Pasture"
24,12,"Pasture"
25,12,"Pasture"
26,12,"Pasture"
27,12,"Pasture"
28,12,"Pasture"
29,12,"Pasture"
30,12,"Pasture"
31,12,"Pasture"
32,12,"Pasture"
33,12,"Pasture"
34,12,"Pasture"
35,12,"Pasture"
36,12,"Pasture"
37,12,"Pasture"
38,12,"Pasture"
39,12,"Pasture"
40,12,"Pasture"
41,12,"Pasture"
42,12,"Pasture"
43,12,"Pasture"
44,12,"Pasture"
45,12,"Pasture"
46,12,"Pasture"
47,12,"Pasture"
48,12,"Pasture"
49,12,"Pasture"
50,12,"Pasture"
51,12,"Pasture"
52,12,"Pasture"
53,12,"Pasture"
54,12,"Pasture"
55,12,"Pasture"
56,12,"Pasture"
57,12,"Pasture"
58,12,"Pasture"
59,12,"Pasture"
60,12,"Pasture"
61,12,"Pasture"
62,12,"Pasture"
63,12,"Pasture"
64,12,"Pasture"
65,12,"Pasture"
66,12,"Pasture"
67,12,"Pasture"
68,12,"Pasture"
69,12,"Pasture"
70,12,"Pasture"
71,12,"Pasture"
72,12,"Pasture"
73,12,"Pasture"
74,12,"Pasture"
75,12,"Pasture"
76,12,"Pasture"
77,12,"Pasture"
78,12,"Pasture"
79,12,"Pasture"
80,12,"Pasture"
81,12,"Pasture"
82,12,"Pasture"
83,12,"Pasture"
84,12,"Pasture"
85,12,"Pasture"
86,12,"Pasture"
87,12,"Pasture"
88,12,"Pasture"
89,12,"Pasture"
90,12,"Pasture"
91,12,"Pasture"
92,12,"Pasture"
93,12,"Pasture"
94,12,"Pasture"
95,12,"Pasture"
96,12,"Pasture"
97,12,"Pasture"
98,12,"Pasture"
99,12,"Pasture"
100,12,"Pasture"
1,13,"Pasture"
2,13,"Pasture"
3,13,"Pasture"
4,13,"Pasture"
5,13,"Pasture"
6,13,"Pasture"
7,13,"Pasture"
8,13,"Pasture"
9,13,"Pasture"
10,13,"Pasture"
11,13,"Pasture"
12,13,"Pasture"
13,13,"Pasture"
14,13,"Pasture"
15,13,"Pasture"
16,13,"Pasture"
17,13,"Pasture"
18,13,"Pasture"
19,13,"Pasture"
20,13,"Pasture"
21,13,"Pasture"
22,13,"Pasture"
23,13,"Pasture"
24,13,"Pasture"
25,13,"Pasture"
26,13,"Pasture"
27,13,"Pasture"
28,13,"Pasture"
29,13,"Pasture"
30,13,"Pasture"
31,13,"Pasture"
32,13,"Pasture"
33,13,"Pasture"
34,13,"Pasture"
35,13,"Pasture"
36,13,"Pasture"
37,13,"Pasture"
38,13,"Pasture"
39,13,"Pasture"
40,13,"Pasture"
41,13,"Pasture"
42,13,"Pasture"
43,13,"Pasture"
44,13,"Pasture"
45,13,"Pasture"
46,13,"Pasture"
47,13,"Pasture"
48,13,"Pasture"
49,13,"Pasture"
50,13,"Pasture"
51,13,"Pasture"
52,13,"Pasture"
53,13,"Pasture"
54,13,"Pasture"
55,13,"Pasture"
56,13,"Pasture"
57,13,"Pasture"
58,13,"Pasture"
59,13,"Pasture"
60,13,"Pasture"
61,13,"Pasture"
62,13,"Pasture"
63,13,"Pasture"
64,13,"Pasture"
65,13,"Pasture"
66,13,"Pasture"
67,13,"Pasture"
68,13,"Pasture"
69,13,"Pasture"
70,13,"Pasture"
